umap_x,umap_y,kmeans_cluster
13.605889,6.5642495,0
7.2937775,13.167594,2
12.306414,4.629363,9
12.072956,5.3979726,9
7.632097,6.259931,1
10.492605,6.701327,1
-10.582555,-0.4289895,5
9.838922,14.50204,2
11.709315,6.7765074,0
0.9073136,9.783448,8
8.6591,3.7839317,1
4.6280675,15.393526,5
18.690128,5.5132403,7
6.245176,15.773775,2
6.577524,-2.1603622,3
9.306272,7.8306713,1
11.019585,5.4313,1
5.7153163,15.909614,2
13.421666,9.58192,0
1.9579082,10.859923,5
7.468793,8.907869,8
6.900677,16.136963,2
6.7343116,11.822804,2
13.653906,13.79151,0
11.696851,13.408595,2
19.336727,3.639955,7
4.1400304,0.33711907,6
7.3373594,12.928939,2
16.058651,10.591613,0
-10.459478,-0.5652689,5
2.868849,15.247658,5
5.575645,6.986459,8
1.2648445,11.636026,5
14.469239,8.773799,0
-10.628299,-0.13419789,5
2.365472,13.796322,5
13.287767,7.4246755,0
9.209834,7.9342365,0
11.623432,14.055704,2
12.642076,9.013566,0
15.261487,6.8175545,0
16.626177,10.801714,0
12.187495,8.761931,0
15.066616,1.0499713,9
12.872381,12.833981,0
8.136234,1.3734372,1
8.410056,15.560863,2
5.930693,11.312667,8
13.682973,14.74163,2
4.111265,8.625968,8
6.488475,2.9074123,1
11.435348,10.6032,0
9.987147,6.878979,0
8.007047,11.990342,2
0.17583238,12.728879,5
11.345504,9.879688,0
7.3521576,9.893739,8
10.355458,4.7059684,1
8.944303,-3.4730306,3
10.621764,1.6765072,1
19.131754,4.6579185,7
9.021255,12.293679,2
18.393967,5.1552477,7
-10.440039,-0.1740772,5
8.237106,4.860571,1
-10.319425,-0.59133565,5
12.892345,2.3696685,9
2.8137596,12.157287,5
10.792435,8.528812,0
5.163561,2.6308503,1
14.798653,1.9128174,9
15.223637,1.2908608,9
13.34614,1.220054,9
4.868087,3.0134547,6
8.995562,10.443279,2
5.427629,11.541785,8
5.3635273,12.281144,2
11.1052685,5.1578007,1
8.803479,4.201582,1
15.616981,5.7120056,9
12.264678,9.685429,0
5.4034967,10.531752,8
2.404491,4.5959463,8
14.623622,11.523058,0
2.5104446,11.36242,8
15.220517,5.312952,9
6.6960864,9.263663,8
15.106406,11.732394,0
7.3483963,-4.5153522,3
1.5620528,9.351167,8
15.641987,4.2180033,9
10.534176,12.539175,2
0.58273673,11.853759,5
4.213361,9.402598,8
-10.773942,-1.371742,5
11.605833,7.872695,0
5.7513237,9.949067,8
13.020397,4.1661735,9
8.15008,7.159728,1
7.7429013,1.5937487,1
11.761818,15.446831,2
4.49036,13.041241,2
6.685092,14.352948,2
17.051281,1.1369091,7
9.865327,-1.6908336,4
10.408518,13.441901,2
5.9384317,1.9649204,1
6.8029056,12.906606,2
13.40292,-0.87343824,4
12.492966,-1.2739234,4
5.264845,7.730894,8
8.581154,-1.3197949,4
5.673086,9.3717,8
10.323604,11.008761,2
8.416483,0.65538627,1
-10.744178,-0.79678845,5
17.858042,7.5143766,0
2.8202443,12.981102,5
13.53452,12.737901,0
11.88888,11.985558,0
-10.478769,-0.6852286,5
4.4867187,11.279449,8
-10.792194,-0.80853766,5
9.5692,11.361395,2
4.0198307,8.041947,8
0.5309738,13.53038,5
7.53815,0.5777939,1
5.8018703,8.685918,8
12.763894,5.9682903,0
0.46551493,12.978034,5
0.040687863,9.331875,8
9.660335,10.043366,0
6.207095,4.0318418,1
3.5499797,7.104144,8
12.287664,9.632106,0
6.953701,16.345537,2
8.832582,16.428185,2
12.240528,7.4226165,0
6.6665235,0.9080312,1
10.135186,14.2104645,2
10.504164,3.2954135,1
14.333851,2.0218914,9
-10.2308035,-1.0298036,5
6.5052676,15.840385,2
6.578493,0.1990809,6
11.152638,8.046827,0
2.6990516,13.53593,5
9.013984,2.8027084,1
7.861505,8.803168,8
10.99266,4.1313853,1
6.5622525,12.375048,2
-11.009281,-0.6921617,5
8.386823,12.780642,2
13.032492,4.734291,9
9.687403,-2.0446134,4
15.534191,7.905487,0
14.066347,4.271432,9
3.8857534,12.46647,8
13.942514,9.337141,0
18.176006,6.5043144,7
10.277627,15.643849,2
8.3343,3.1551576,1
11.0062065,-1.694283,4
17.720661,3.1810822,7
2.6517582,10.085548,8
15.957039,11.831692,0
10.588762,12.69639,2
3.6639235,9.987993,8
8.576003,8.103063,8
14.982783,0.625075,9
2.2557259,10.944812,8
4.417154,11.799211,8
9.828422,13.169953,2
0.83480465,12.5029955,5
2.387891,7.425161,8
6.50091,16.294992,2
5.37762,10.2061,8
12.014351,12.891216,0
11.904168,1.563995,9
14.349858,11.483147,0
12.553716,13.35163,0
8.939179,8.7361355,0
8.82712,2.9041195,1
19.264906,3.0066144,7
9.421705,7.1043305,1
8.620455,-0.28360954,4
7.2980094,2.4343693,1
7.918788,13.317013,2
4.1333194,10.372642,8
4.3395066,13.065347,2
10.274997,1.7434342,1
7.9027734,6.066898,1
8.405732,-2.51086,3
8.267062,9.263677,8
11.436685,10.846383,0
15.56368,11.098768,0
13.939586,1.4292052,9
4.189675,7.0846753,8
2.4542868,7.7700515,8
8.602273,11.154283,2
10.255824,7.7956433,0
-0.059575554,9.570136,5
3.7888677,1.2508624,6
3.148844,12.808233,5
6.947417,-1.4355497,6
5.5207973,0.63641554,6
16.3737,9.787401,0
8.849911,13.44193,2
11.798692,13.287909,2
11.455479,7.0575213,0
4.0152497,13.641357,5
5.4101167,2.2876437,1
7.9450927,13.276953,2
9.419629,7.68685,0
13.313925,11.706103,0
15.965219,11.013906,0
14.987492,3.8037164,9
7.500127,4.1074824,1
5.8419437,4.2220006,1
7.7011166,7.0089,1
15.191339,0.34206557,9
8.534446,13.759983,2
7.485347,1.2091535,1
14.520629,14.012301,0
7.705965,1.8612903,1
7.7841377,-2.6566725,3
16.749592,10.194847,0
5.89366,6.121439,8
12.2684765,7.4518576,0
12.017928,1.7889524,9
-10.789189,-1.2686723,5
14.39903,7.277287,0
7.559903,11.29759,2
1.5800489,12.953071,5
6.5533032,8.871873,8
2.7736933,13.254963,5
3.714982,2.5366201,6
0.6369111,7.509074,6
15.670813,10.639761,0
0.6543719,12.191781,5
10.394701,14.267247,2
1.9500647,11.431225,5
14.880199,9.839252,0
-10.4554205,-1.4957571,5
16.040874,11.714963,0
1.8864256,13.347238,5
14.760878,4.723737,9
5.4680753,11.879025,2
11.832047,11.863859,0
7.9314637,10.81892,2
2.096324,9.324078,8
8.696088,5.651281,1
4.115512,14.534631,5
9.21232,10.615292,2
9.233073,2.5541315,1
7.3367496,8.579752,8
12.212593,13.726071,2
15.069832,11.3239,0
12.782905,1.1655898,9
5.788278,2.753962,1
7.6170893,-2.0436585,3
13.410909,-1.6790127,4
8.542659,5.375269,1
11.554272,-2.2799785,4
4.4619017,13.892063,2
7.2120943,4.089611,1
7.049192,2.283964,1
11.723611,12.226082,0
13.736055,11.428369,0
10.437313,2.6056697,1
9.174137,10.002255,2
8.253712,3.6628993,1
6.0856504,0.9579174,1
6.618632,8.372795,8
12.957128,-0.5892378,4
5.1877317,0.98194623,6
0.8634026,12.620798,5
13.303994,10.108141,0
15.569491,4.723211,9
3.231812,13.526071,5
6.6070986,9.220588,8
6.9411306,-2.0790818,6
10.188965,10.463312,0
17.102713,6.821876,0
2.1403635,14.235802,5
8.338835,11.035576,2
4.753733,5.2738295,1
10.485717,4.804758,1
5.8255014,11.688789,2
8.724541,0.37925795,1
3.929377,4.6433315,1
8.383531,7.237173,8
10.056188,0.051523186,4
6.7030005,16.28199,2
14.536238,14.19013,0
13.679817,12.804254,2
15.785574,4.5781755,9
8.615397,16.550959,2
9.943037,7.059759,1
5.229656,16.28861,5
14.73672,9.557182,0
8.179,11.509708,2
14.277748,6.985107,0
18.589285,5.0320063,0
13.647987,10.189566,0
9.285918,8.278669,8
2.318543,11.260857,5
1.015154,12.920256,5
7.9178767,0.19741431,1
13.304182,12.556421,0
14.299816,4.9731894,9
7.0392795,2.6497605,1
8.136301,11.16789,2
4.478957,10.023607,8
14.935343,14.079122,0
11.879857,6.943297,0
15.8907585,5.259588,9
10.253765,1.6918743,1
9.326322,7.8069286,1
-10.281566,-0.6710278,5
11.468426,-3.0410733,4
12.500179,8.920365,0
11.038695,12.013272,0
2.0984738,13.177567,5
7.0384693,6.7137475,8
11.221364,1.6523913,9
6.2956944,9.056539,8
1.9539367,12.363671,5
5.2312026,6.6188126,8
12.342396,7.2339077,0
13.874753,4.864629,9
12.133703,13.443338,2
4.568175,3.149348,1
9.345836,-0.44164693,4
7.111676,9.065729,8
8.475741,5.839067,1
18.545885,4.5374413,7
3.290719,13.183849,5
15.4471035,12.2772875,0
5.4149303,-0.6912117,6
2.2240222,6.538656,8
2.537466,14.652852,5
9.782266,-1.332912,4
4.864783,7.5356183,8
1.5140637,13.622418,5
18.579523,5.91475,7
1.6134624,11.925295,5
11.574893,2.4190319,9
4.485218,15.81686,5
6.5854034,1.4899002,1
14.192934,9.215255,0
11.313649,11.947868,0
6.122239,12.610653,2
7.338598,-4.4552655,3
15.43313,8.993216,0
14.658654,12.567481,2
7.53164,10.52502,8
10.848668,-3.1523118,3
10.894284,0.18427923,4
10.660321,4.312873,1
4.118425,5.3968987,8
7.4090877,6.802373,8
16.869257,1.039586,7
-10.148818,-1.2952859,5
13.874971,5.2974644,9
6.497213,0.15054806,6
8.793056,1.391767,1
15.169442,3.945835,9
15.030805,6.93099,0
9.240527,11.285226,2
3.2461753,14.818454,5
7.1276054,13.838235,2
7.9891753,7.772465,8
10.434214,1.6053727,1
10.128909,1.0576942,1
10.627116,10.042417,0
6.3814783,12.26066,2
7.1510305,3.5292299,1
10.499874,5.5333977,1
7.198716,-2.4753,3
4.8455353,16.079584,5
13.638503,10.993485,0
1.2103071,8.815525,8
16.73907,5.682313,9
9.080664,13.999179,2
6.837823,16.437273,2
3.4067528,11.694748,5
15.893869,6.5022454,9
12.948572,1.7485034,9
8.900091,7.4425,1
6.8383207,6.7603574,8
6.333026,4.4116826,1
8.6484585,7.4413233,1
7.2217436,5.9594927,1
5.435429,3.7194333,1
8.731844,8.263239,8
1.1732588,7.1288714,8
17.016333,4.4495006,9
16.40922,4.968202,9
5.403179,5.1496196,1
2.5669742,12.878533,5
17.08586,1.2819359,7
9.654437,-0.42371416,4
-10.262351,-1.2768599,5
-9.658218,-1.0295838,5
8.987784,5.0919714,1
8.334357,3.9141917,1
7.038414,-3.9889567,3
15.307478,10.259453,0
1.16837,6.7413235,8
11.886281,5.3496904,9
14.9724655,3.3984773,9
8.645431,16.354733,2
9.538593,-2.107314,4
15.169088,7.239669,0
12.130667,4.8251066,9
11.688562,0.4707632,4
1.7513942,11.792027,5
8.547347,-3.733247,3
0.26935932,11.619924,5
8.16563,4.9918704,1
8.197232,9.455327,8
6.3556275,4.1318965,1
5.108216,-0.096132874,6
0.809651,10.104604,5
5.1260676,0.43478966,6
10.456768,-2.9632964,3
8.377484,11.686373,2
5.4865255,8.185182,8
2.033564,12.023879,5
6.5454435,12.26405,2
3.6292722,13.043325,5
-10.744048,-1.2684658,5
8.002279,6.9445214,1
19.432999,4.958129,7
14.198375,8.323604,0
1.7287835,8.059324,8
5.592223,12.418515,2
10.143119,8.800799,9
-10.47118,-0.5934346,5
13.707151,4.974647,9
19.054543,6.0763,7
6.948243,-2.2152345,3
8.119141,16.071148,2
10.865629,0.5050781,4
5.9515176,8.807993,8
9.428071,6.8598137,1
9.174233,8.953003,0
10.006949,14.18132,2
3.4303117,12.324761,5
17.052095,9.825688,0
12.927105,4.4393954,9
10.77727,10.557262,0
2.98276,10.270382,8
8.61523,7.9911485,8
12.068527,0.5071588,4
9.453654,4.571729,1
4.5002,-0.36164284,6
8.730123,8.919363,8
-9.836601,-1.2696022,5
3.727969,6.4419436,8
10.7307825,8.830582,0
13.423066,3.384205,9
10.737827,8.327459,0
8.558481,3.2820423,1
8.735504,0.66918707,1
6.7789207,11.396611,2
6.0104556,13.388604,2
6.218209,3.1513352,1
10.74503,-0.75399256,4
14.062551,7.8593235,0
3.9588828,5.03003,8
18.554651,3.9836667,7
11.2797575,1.945071,9
11.895862,11.438404,0
6.082791,7.635553,8
9.236394,-0.2976123,4
15.988254,7.885357,0
4.5178685,13.511277,2
11.047791,10.193395,0
12.199692,5.113114,9
15.916797,2.8565059,9
1.2232383,12.698501,5
5.611553,1.5867676,1
-10.782181,-0.90362936,5
12.631653,-2.1069613,4
12.026543,-3.5159597,3
3.460453,12.866619,8
18.942314,3.9034789,7
6.851052,15.819151,2
11.389958,8.616242,0
4.066738,14.325224,5
17.62078,8.288786,0
10.021989,12.0088415,2
7.2312527,13.955366,2
9.406674,14.335493,2
19.374216,3.9201772,7
12.442969,-0.7512427,4
2.600793,5.211823,8
5.767847,4.7012506,1
16.021353,12.882455,0
11.281108,13.693434,2
11.73772,8.65123,0
6.3029313,16.228065,2
15.205102,7.8462358,0
7.9560137,2.3129601,1
16.678629,4.5550327,9
8.35372,13.3640585,2
13.302489,9.5907755,0
18.645475,1.6855237,7
10.8084545,1.8234837,1
9.821363,0.5347028,1
9.900669,12.110946,2
16.431154,10.115195,0
7.7093334,9.668852,8
17.14298,2.5430155,7
16.635078,10.973566,0
7.215489,-1.0160134,6
1.881807,13.626065,5
5.693096,5.5540867,1
7.3511605,11.458513,2
8.082136,11.360212,2
8.17894,12.671415,2
15.13736,9.289084,0
9.732302,9.121,0
4.698328,4.353089,1
2.0621479,12.693962,5
10.090898,9.792036,0
6.398362,1.8094043,1
15.261723,9.31406,0
6.3448815,3.9016907,1
17.748253,1.8331817,7
5.6793094,4.311623,1
10.619189,3.438481,1
7.1920795,3.1619418,1
3.1873982,8.028981,8
12.988757,15.653484,2
1.1688566,9.185215,8
4.962678,10.708015,8
10.684486,-2.3301384,4
18.319807,2.2122266,7
5.1950946,12.988629,2
11.325425,10.84832,0
7.312884,13.320909,2
14.468868,10.90464,0
7.1439557,10.697335,8
12.359196,8.841841,0
8.521403,1.8316984,1
5.227208,9.399457,8
6.4363656,-0.7935873,6
2.7292778,12.32953,5
14.615219,1.6271051,9
1.4734932,13.40086,5
-10.339249,-1.5377637,5
-10.381243,-1.240753,5
5.6157956,16.364967,2
15.269148,10.025234,0
13.281171,2.512298,9
6.755319,4.344973,1
7.089409,10.697485,8
0.49275666,12.036521,5
2.952105,5.0408163,8
6.6403832,2.3455985,6
5.539422,-1.1445379,6
-10.69723,-0.15930441,5
19.258541,4.5013614,7
12.096994,-1.518369,4
3.4552193,10.203135,8
5.321115,0.065210104,6
4.157019,0.39229643,6
4.177372,11.496905,8
9.393836,4.0743136,1
12.038484,-2.327558,4
10.751633,0.7245772,4
5.363059,9.3342905,8
14.252182,4.588961,9
5.392658,5.0703287,8
13.865352,11.022953,0
3.0464396,12.947347,5
3.903521,13.629674,2
9.334113,5.079542,1
13.01495,11.350396,0
15.575539,1.172115,9
6.321505,10.604684,8
12.031669,12.567683,0
4.3332796,7.0441337,8
2.751164,11.926783,5
9.077278,-2.2276883,3
16.74849,6.2228575,9
15.789329,6.7010436,9
11.494929,10.68618,0
8.76162,11.409974,2
15.440495,11.852232,0
8.839289,8.62049,8
16.682465,10.852466,0
13.160717,4.3405075,9
1.7450669,14.6359,5
17.224207,1.4917674,7
10.675085,4.138376,1
8.681632,4.277674,1
10.104897,10.516062,0
5.423523,8.514306,8
13.49531,2.141912,9
17.676096,6.431595,9
2.1479423,13.701826,5
12.952966,6.8772435,0
15.004597,14.143213,0
4.0509076,9.94329,8
6.076379,10.478592,8
10.787999,2.7808266,1
11.210881,2.0430946,1
-10.97981,-0.5846156,5
8.091377,14.154086,2
16.319454,12.002413,0
14.218055,2.5562055,9
5.882993,11.819067,2
4.0753098,15.201366,5
8.043044,9.12274,8
4.406784,12.777594,2
5.430221,11.623465,8
16.874779,11.71844,0
9.551715,4.7580004,1
9.459028,10.725465,2
13.131358,2.5989969,9
13.529718,11.374106,0
3.634132,1.6153536,6
17.844965,2.6091044,7
2.139348,11.32922,5
7.1213512,15.210778,2
7.6072674,9.329302,8
10.72685,7.849993,0
13.779264,4.3755145,9
2.9774933,8.6437235,8
9.183133,14.909791,2
10.605299,8.237884,0
15.443123,5.488176,9
6.947476,2.5653343,1
10.107722,12.881541,2
15.497895,8.069757,0
16.699581,10.438906,0
10.012673,13.182758,2
12.53444,7.249422,0
14.194919,13.6248,2
12.4666195,1.9156026,9
11.985888,7.0409746,0
4.625572,5.77491,8
14.154035,3.7081745,9
10.156826,-3.2799504,3
15.99178,10.239743,0
11.131031,7.538374,0
13.441492,6.182862,0
8.334152,12.326471,2
9.660892,16.276789,2
7.386387,9.959399,8
12.362311,-1.3334492,4
2.9676287,5.8676815,8
3.1333828,7.773808,8
13.12657,8.929723,0
6.1403832,8.625949,8
15.80158,11.408467,0
13.871413,6.6316814,0
13.474427,14.114162,2
12.368252,11.162167,0
4.5243235,6.4214625,8
9.607783,1.8974869,1
10.865631,0.4352248,4
3.5252,3.249191,1
6.675075,14.703525,2
14.07228,4.700237,9
8.998227,5.3633275,1
5.1885066,2.563372,1
16.957136,11.546228,0
15.384552,9.889005,0
4.516135,3.3444276,8
10.202649,16.032387,2
6.0521274,6.5428743,8
6.551046,3.247814,1
8.643687,9.963676,8
3.079335,13.712494,5
11.418642,13.917667,2
6.3921876,12.770712,2
1.1055652,6.1245337,6
13.380488,10.046214,0
2.5494514,4.266031,8
7.500078,5.166796,1
12.52429,10.378552,0
12.875679,11.4323015,0
-10.994505,-0.3227752,5
10.993906,2.3410869,9
3.1341026,8.812196,8
15.887304,8.891963,0
13.324116,14.338352,2
4.2362475,14.469971,5
2.7970366,3.8998892,8
6.420666,8.522819,8
5.224805,-1.0527505,6
12.003546,13.540865,2
12.484013,2.0120313,9
14.611415,4.097202,9
11.707805,15.311746,2
14.34126,7.77925,0
6.095549,7.6447306,8
3.4106627,11.527323,5
3.5287309,9.083373,8
15.613663,12.445108,0
4.680737,13.129893,2
3.1928046,13.771579,5
4.921897,3.3128417,1
15.670238,2.784833,9
7.259572,11.400345,2
11.606481,13.198589,2
-11.134123,-1.5216014,5
14.419791,2.1481314,9
4.7547245,5.6048784,8
14.436973,14.176113,2
4.290689,11.49896,8
4.595367,-0.5037737,6
-10.206802,-0.83878356,5
6.7331347,12.779225,2
6.2139616,7.955838,8
9.914516,9.636898,0
2.695407,14.14447,5
7.235778,14.201975,2
2.872502,14.228156,5
14.724736,2.5598438,9
13.827104,10.3500805,0
14.971398,8.853975,0
4.2120833,2.5197802,1
8.181696,4.2312593,1
13.826603,7.198022,0
13.998182,9.995617,0
3.0910852,15.160963,5
14.333934,11.710361,0
14.448498,2.4218469,9
4.4535165,11.780676,5
4.130314,10.713391,8
16.094645,6.6975684,9
10.191833,-1.6650704,4
16.418621,2.529493,9
13.625599,6.177417,0
12.937535,8.899022,0
4.8797297,1.8329743,6
12.226003,8.329261,0
2.7543645,4.2142324,8
-9.695402,-0.57876235,5
3.9953191,10.350444,8
11.5150385,2.0032473,9
0.9379192,13.092148,5
14.92471,5.141106,9
5.41421,-0.73642015,6
9.842158,-3.757891,3
5.927958,14.686448,2
11.991767,4.8220325,9
13.657847,-0.90780175,4
10.435639,0.94044465,1
9.4639845,5.076983,1
14.574703,-0.8683587,4
2.5907123,12.240839,5
12.799178,-1.7514197,4
15.723146,5.058726,9
5.040014,0.715483,6
14.894517,5.285397,9
6.9210067,14.898371,2
7.0858,10.930484,8
11.341503,10.421633,0
2.300858,12.547217,5
5.4802656,4.71909,1
16.704018,5.293106,9
7.215605,12.461224,2
8.5848675,10.8407955,2
7.326805,3.7936819,1
16.93105,9.241632,0
17.283272,7.2409234,0
3.7437966,9.675418,8
5.478875,8.189988,8
13.838549,13.511651,2
11.947426,0.29479617,4
-10.400166,-1.5368823,5
11.359853,-3.2758048,3
4.571244,13.575596,2
12.6866045,15.259917,2
3.6111062,6.192018,8
-10.579058,-1.0245901,5
1.7763321,13.371903,5
7.930646,6.7823663,1
7.9376073,6.640869,1
1.4131777,8.064002,8
5.2625775,2.912573,6
8.174025,0.25562352,1
9.203677,6.0396605,1
7.357594,9.492062,8
6.4239445,6.072263,1
13.944277,13.708847,2
8.649192,-1.0445231,4
7.292881,11.861217,2
6.8431983,8.701125,8
10.082191,13.493677,2
12.054182,10.691057,0
6.3846793,17.088655,2
12.942604,5.2644196,9
9.455219,0.49921152,1
4.0158954,6.140757,8
5.152767,9.891888,8
11.715998,8.312682,0
12.976854,5.2042904,9
14.017126,12.297935,0
2.6338832,13.729376,5
15.916348,12.49654,0
13.393491,2.114843,9
9.058385,16.424545,2
13.909454,9.597663,0
9.213424,13.070862,2
15.232783,0.33779797,4
15.517338,11.91746,0
2.0817204,13.954977,5
12.996705,7.3244953,0
15.911422,10.681049,0
16.203035,7.0493636,0
10.36448,10.803697,0
16.804111,7.2686834,0
14.889219,6.9211125,0
8.794064,11.653691,2
6.292068,6.533413,8
10.926913,8.638723,0
4.727776,9.263053,8
3.1002653,4.834293,8
4.711911,2.3564894,6
9.222855,3.2800071,1
14.376873,7.148101,0
4.8988943,13.222557,2
15.369969,2.9644454,9
2.3668602,8.960008,8
15.736271,10.381108,0
10.213256,6.015474,1
1.810635,8.758912,8
8.060239,9.615516,8
10.631218,7.485031,0
9.8652,-2.774532,3
-9.764305,-1.2560132,5
9.859505,5.22274,1
1.3963792,9.74405,8
9.7800255,4.798301,1
14.120801,8.916588,0
5.998403,10.27974,8
8.793984,9.755731,8
8.410139,6.3773866,1
3.1692133,15.114058,5
12.791649,4.4427056,9
11.951743,4.808395,1
13.1456175,9.4414625,0
12.157304,11.534201,0
17.40869,9.027059,0
8.572063,7.592013,1
10.789495,-1.8881081,4
13.471038,4.452899,9
5.761868,12.003107,2
3.077531,8.661176,8
6.75076,1.9207892,1
7.125229,10.467602,8
12.750966,5.699607,9
2.6082156,13.769626,5
5.129725,14.416791,2
3.472249,8.387443,8
15.862023,12.587313,0
4.5365624,-0.16162017,6
-10.346827,-0.44859773,5
-10.094463,-0.7299172,5
10.671967,2.9801195,1
19.338205,3.3067255,7
13.401686,11.397803,0
3.0290494,2.0725207,6
3.6998816,4.254167,1
3.4436061,7.7429276,8
12.750144,-0.43638954,4
12.358556,2.887846,9
7.2096143,11.94059,2
5.6396723,8.2012205,8
2.9479182,8.785653,8
11.90612,11.971112,0
14.21503,7.8964143,0
11.978517,7.109643,0
8.4951315,1.4756778,1
11.886498,-0.42628878,4
10.974831,-1.7506558,4
3.2644491,10.475194,8
12.902785,14.798198,2
5.710269,0.37713793,6
4.6537676,4.692494,1
13.1300125,3.2744586,9
15.202252,11.206251,0
8.485048,4.1738043,1
8.204672,3.057854,1
12.686031,6.365254,0
6.4956055,2.2211573,1
16.409029,10.237827,0
11.083526,3.7588716,1
5.008497,13.007228,2
7.6983075,14.930627,2
12.4015465,0.6799064,4
6.6796308,16.24862,2
18.88297,3.7256973,7
4.776498,11.855546,8
6.961919,8.323986,8
17.130743,7.057338,9
4.472057,9.534553,8
15.384801,11.145913,0
11.708157,14.9059305,2
11.825367,7.0008535,0
10.8914585,-2.275965,4
2.8685236,15.107694,5
1.3759048,7.3295846,8
13.849064,-0.83028233,4
11.963106,1.4770883,9
11.065074,10.806049,0
12.481686,4.6844826,9
10.196305,-0.40056875,4
10.473995,12.795275,2
11.494255,14.22351,2
14.99501,1.0667797,9
13.816669,3.2709506,9
4.2693725,5.8220053,8
5.303075,8.534842,8
3.137814,10.204391,8
13.868095,5.1650124,9
11.190873,8.854502,0
8.035419,6.75874,1
11.511094,3.7219296,9
7.7619004,12.492465,2
19.142015,2.962325,7
6.612827,0.3465397,6
9.94548,13.366396,2
9.23132,12.901493,2
3.4949121,13.745577,5
8.98121,10.546381,2
6.872171,7.1011596,8
14.651519,7.203267,0
7.5346403,5.8781505,1
9.805439,11.596034,2
-9.777811,-0.90868217,5
6.3387494,14.754727,2
11.175281,3.7495153,1
6.0130067,0.5690505,6
8.639473,7.2620482,1
12.694074,-1.4684459,4
13.653366,5.7147975,9
7.751903,6.4091253,1
3.4322817,11.311185,8
8.36146,-0.1570245,1
15.18476,9.539603,0
10.8379545,5.57937,1
17.104195,11.202047,0
5.6384845,4.7717023,1
4.6109962,4.608829,1
5.839223,14.582399,2
1.2886248,14.319829,5
11.755093,12.976514,2
18.795774,6.3898797,7
15.480506,9.7599535,0
-10.066508,-0.2619693,5
5.718355,15.50053,2
11.494862,5.949083,1
6.6531296,12.333762,2
9.534243,14.961949,2
7.800602,0.4727629,1
6.498604,-0.01806851,6
-0.118449315,11.386476,5
6.7747216,8.842646,8
13.208806,4.4585204,9
10.584911,13.594929,2
4.698721,2.7923937,1
8.173188,3.91619,1
5.399771,10.068156,8
17.082905,1.1770886,7
7.326647,7.6153374,8
3.5831704,4.4771595,1
13.662011,7.4077373,0
7.2974353,13.929591,2
7.5301023,7.0582294,8
12.185016,10.699669,0
-10.08625,-0.7384782,5
5.2898126,11.115254,8
3.8994486,9.7246,8
4.4414225,13.828411,5
10.692177,10.585099,0
15.219994,4.2577815,9
6.990707,15.978917,2
6.6093445,4.5799994,1
14.085087,10.254753,0
2.0575926,11.896221,5
8.637675,7.342629,1
14.144329,8.196032,0
0.47232646,7.9297185,6
8.616488,10.976462,2
3.6468587,6.8866625,8
3.6689773,11.378438,8
7.0696516,-0.18538886,6
2.9075816,11.220776,5
2.9864478,10.332991,8
4.602131,6.8405294,8
0.2730857,11.159444,5
10.732051,13.773439,2
10.017796,8.4221,0
3.780014,1.5281862,6
17.237057,9.210648,0
10.71481,-1.7857355,4
13.480387,3.3597507,9
12.01444,3.065072,9
9.790106,10.121492,2
13.041967,7.2425385,0
10.8096285,-1.9630781,4
1.5073261,9.718717,8
5.0664387,1.1264201,6
12.828465,12.073382,0
16.677052,9.522193,0
6.9762006,16.263353,2
11.534345,10.577088,0
2.7907462,9.008677,8
10.885123,8.703996,0
14.721608,2.7101572,9
15.799959,3.7622042,9
7.4282246,7.8749337,8
8.807729,4.117138,1
7.299248,8.9010315,8
11.493551,9.002734,0
7.4202886,2.7663014,1
12.776491,6.6027007,0
11.733142,0.7581885,9
2.8583686,3.887576,8
5.23251,10.020999,8
7.966618,3.6226428,1
6.528359,8.400516,8
10.740535,8.132889,0
10.330366,1.8770102,1
7.328504,5.015323,1
17.170725,6.2995386,9
15.165131,13.8637295,0
9.6379795,-0.68013626,4
16.042717,10.239719,0
5.709402,8.573961,8
9.346216,5.765514,1
8.605013,-1.1305645,4
10.2114525,4.020949,1
4.318088,10.811838,8
17.295267,2.0570755,7
4.3359885,16.01169,5
6.3492312,15.763371,2
12.024611,-3.5270834,3
10.388665,12.63944,2
8.349872,8.136225,8
13.552215,12.470461,0
12.954158,-0.7738966,4
12.091672,1.1635604,9
9.993008,11.685209,2
0.98080444,13.65259,5
2.684909,12.6868515,5
10.646119,5.116089,1
15.019115,7.6782017,0
4.241976,12.52331,8
16.01574,9.397086,0
11.170918,14.047784,2
11.255356,5.6006446,1
16.325819,7.253255,0
13.806635,14.448072,0
4.593577,12.572944,2
11.632095,6.803681,0
4.063523,5.8023415,8
5.4041247,5.9543085,8
6.945769,2.2763488,1
4.333402,6.5622144,8
3.6206384,4.264688,8
8.896725,13.369064,2
7.7617903,12.04732,2
14.989822,-0.7544545,4
13.809542,5.4645863,9
13.938692,14.073278,0
5.5591025,13.442966,2
7.5314703,5.064089,1
17.058882,9.373764,0
12.008395,2.0289538,9
12.218085,8.99339,0
2.4635394,4.187065,8
12.066625,1.8072484,9
11.174191,-2.9601736,4
8.296286,11.396364,2
6.049716,7.5742183,8
1.4048008,7.083352,8
4.5620403,13.466294,2
6.7074604,7.6079545,8
13.200414,4.2644143,9
10.149969,6.728928,1
10.8104925,10.089716,0
15.455423,5.995411,0
4.5980067,9.337372,8
6.8953037,16.16844,2
